config_id,node_id,highlight_reason,n_members,degree,component_id,mean_imputation_fraction,physically_derived_fraction,candidate_population_top,radius_class_top,orbit_class_top,thermal_class_top,mean_pl_rade,mean_pl_bmasse,mean_pl_dens,mean_pl_orbper,mean_pl_orbsmax,mean_pl_insol,mean_pl_eqt,example_pl_names,interpretation_text,caution_text
phys_density_pca2_cubes10_overlap0p35,cube20_cluster3,derived_dominated_node;risky_node,4,1,0,0.0,0.3333333333333333,hot_jupiter_candidate,jovian_size,short_period,hot,10.188978500000001,279.2108300000001,1.4542267607380346,2.914936775,0.03768249999999997,327.4755071973835,1227.9603392476165,"[""CoRoT-29 b"", ""Lupus-TR-3 b"", ""WASP-145 A b"", ""WASP-45 b""]","Node enriched in short-period large-radius planets, compatible with a hot-Jupiter-like region.",Node is influenced by physically derived quantities; interpret density-related structure as algebraically informed rather than independent. High imputation dependence reduces confidence in fine-grained scientific interpretation.
phys_density_pca2_cubes10_overlap0p35,cube20_cluster4,derived_dominated_node;reliable_node,4,0,6,0.0,0.3333333333333333,unknown_mixed,neptune_or_sub_jovian_size,short_period,hot,6.3608861625,47.97862500000001,1.0250852125110421,10.177060574999997,0.08422500000000001,112.37727499999997,843.1324999999999,"[""CoRoT-32 b"", ""TOI-1386 b"", ""TOI-2374 b"", ""WASP-156 b""]",Node summarizes a heuristic physical region induced by the completed Mapper feature space.,Node is influenced by physically derived quantities; interpret density-related structure as algebraically informed rather than independent.
phys_density_pca2_cubes10_overlap0p35,cube22_cluster2,derived_dominated_node;extreme_insolation;extreme_large_radius;extreme_temperature;risky_node,4,0,10,0.0,0.3333333333333333,warm_or_cool_giant_candidate,jovian_size,long_period,very_hot,17.54768178,3179.006463925,3.2366157388631236,36517.248345991786,29.0136025,6360.746387503116,1928.0,"[""HIP 65426 b"", ""KOI-13 b"", ""WISPIT 2 c"", ""bet Pic b""]",Node concentrated in long-period orbital configurations with low imputation dependence.,Node is influenced by physically derived quantities; interpret density-related structure as algebraically informed rather than independent. High imputation dependence reduces confidence in fine-grained scientific interpretation.
phys_density_pca2_cubes10_overlap0p35,cube43_cluster0,derived_dominated_node;extreme_density;reliable_node,4,0,15,0.0,0.3333333333333333,rocky_candidate,rocky_size,intermediate_period,warm,1.23,10.865,32.03456906870996,14.927037675000001,0.09382499999999998,37.78500000000001,558.75,"[""KOI-3503 b"", ""KOI-3503 c"", ""LP 890-9 b"", ""TOI-1080 b""]",Node summarizes a heuristic physical region induced by the completed Mapper feature space.,Node is influenced by physically derived quantities; interpret density-related structure as algebraically informed rather than independent.
phys_density_pca2_cubes10_overlap0p35,cube44_cluster0,derived_dominated_node;extreme_density;reliable_node,4,0,16,0.0,0.3333333333333333,rocky_candidate,rocky_size,intermediate_period,hot,1.4225,35.425,67.27042719271533,73.35505174999999,0.23425,230.646,667.5,"[""Kepler-203 d"", ""Kepler-326 b"", ""Kepler-333 b"", ""Kepler-62 f""]",Node summarizes a heuristic physical region induced by the completed Mapper feature space.,Node is influenced by physically derived quantities; interpret density-related structure as algebraically informed rather than independent.
phys_density_pca2_cubes10_overlap0p35,cube27_cluster2,cycle_component_node;derived_dominated_node;reliable_node,3,3,11,0.0,0.3333333333333333,sub_neptune_candidate,sub_neptune_size,intermediate_period,warm,2.456666666666667,24.666666666666668,9.168908611624245,29.66418733333333,0.18299999999999997,25.50466666666667,563.0,"[""Kepler-122 e"", ""Kepler-189 c"", ""Kepler-215 d""]",Node summarizes a heuristic physical region induced by the completed Mapper feature space.,Node is influenced by physically derived quantities; interpret density-related structure as algebraically informed rather than independent.
phys_density_pca2_cubes10_overlap0p35,cube35_cluster1,cycle_component_node;derived_dominated_node;reliable_node,3,3,11,0.0,0.3333333333333333,sub_neptune_candidate,sub_neptune_size,intermediate_period,warm,2.456666666666667,24.666666666666668,9.168908611624245,29.66418733333333,0.18299999999999997,25.50466666666667,563.0,"[""Kepler-122 e"", ""Kepler-189 c"", ""Kepler-215 d""]",Node summarizes a heuristic physical region induced by the completed Mapper feature space.,Node is influenced by physically derived quantities; interpret density-related structure as algebraically informed rather than independent.
orbital_pca2_cubes10_overlap0p35,cube6_cluster0,central_node;cycle_component_node;large_node;reliable_node,3316,10,0,0.0007539203860072376,0.04508443908323281,sub_neptune_candidate,sub_neptune_size,short_period,hot,4.934893505321803,151.16119812245165,10.199489223620327,6.972806901496093,0.06657767301910332,452.53188221547,1040.5992464799913,"[""51 Peg b"", ""55 Cnc b"", ""61 Vir b"", ""AU Mic b"", ""AU Mic c""]",Node summarizes a heuristic physical region induced by the completed Mapper feature space.,Low-to-moderate caution: interpretation is comparatively stable within this run.
orbital_pca2_cubes10_overlap0p35,cube12_cluster0,central_node;cycle_component_node;large_node;reliable_node,3182,26,0,0.003299811439346323,0.03519798868636078,sub_neptune_candidate,sub_neptune_size,intermediate_period,warm,3.8983269835688863,119.14353267849009,5.287666917716472,26.646511353024305,0.1548742689935396,127.34364033726521,750.9445728538713,"[""24 Boo b"", ""55 Cnc b"", ""55 Cnc c"", ""61 Vir c"", ""61 Vir d""]",Node summarizes a heuristic physical region induced by the completed Mapper feature space.,Low-to-moderate caution: interpretation is comparatively stable within this run.
orbital_pca2_cubes10_overlap0p35,cube18_cluster0,central_node;cycle_component_node;large_node;risky_node,1085,40,0,0.08018433179723503,0.011981566820276499,warm_or_cool_giant_candidate,jovian_size,long_period,warm,8.594675371634866,658.3152195745319,3.3773156700824933,402.64213083598804,1.0024597917356448,8.499330803015697,532.8986432616856,"[""11 Com b"", ""11 UMi b"", ""14 And b"", ""16 Cyg B b"", ""17 Sco b""]",Node concentrated in long-period orbital configurations with low imputation dependence.,High imputation dependence reduces confidence in fine-grained scientific interpretation.
orbital_pca2_cubes10_overlap0p35,cube5_cluster0,central_node;cycle_component_node;large_node;reliable_node,697,5,0,0.0,0.02295552367288379,hot_jupiter_candidate,jovian_size,short_period,hot,9.249025660114777,376.9760331498976,9.540749356660898,5.014787144817604,0.05996624075672803,1304.454832664111,1498.5441689803763,"[""BD-14 3065 b"", ""CoRoT-1 b"", ""CoRoT-11 b"", ""CoRoT-12 b"", ""CoRoT-14 b""]","Node enriched in short-period large-radius planets, compatible with a hot-Jupiter-like region.",Low-to-moderate caution: interpretation is comparatively stable within this run.
orbital_pca2_cubes10_overlap0p35,cube25_cluster0,central_node;cycle_component_node;large_node;risky_node,527,25,0,0.1774193548387097,0.012333965844402278,warm_or_cool_giant_candidate,jovian_size,long_period,warm,11.807582098737708,1150.4037470227515,3.359768297462746,1328.4782438609773,2.410485126373078,1.8818381202413859,485.69652842244244,"[""11 UMi b"", ""14 Her b"", ""16 Cyg B b"", ""17 Sco b"", ""24 Sex b""]",Node summarizes a heuristic physical region induced by the completed Mapper feature space.,High imputation dependence reduces confidence in fine-grained scientific interpretation.
orbital_pca2_cubes10_overlap0p35,cube7_cluster0,central_node;cycle_component_node;large_node;reliable_node,463,5,0,0.0,0.04859611231101512,sub_neptune_candidate,sub_neptune_size,short_period,warm,2.761193979648447,69.18478482850578,8.925959716435385,8.172919095392569,0.061954393374335025,44.56124152986582,580.0467984219828,"[""AU Mic b"", ""AU Mic c"", ""AU Mic d"", ""EPIC 201833600 c"", ""EPIC 201841433 b""]",Node summarizes a heuristic physical region induced by the completed Mapper feature space.,Low-to-moderate caution: interpretation is comparatively stable within this run.
orbital_pca2_cubes10_overlap0p35,cube13_cluster0,central_node;cycle_component_node;large_node;reliable_node,328,4,0,0.0,0.03201219512195122,sub_neptune_candidate,sub_neptune_size,intermediate_period,warm,2.466800707014121,68.37496260033537,6.136499276230986,13.068263144253933,0.08724254142159363,17.39254171861273,491.9024565200834,"[""AU Mic b"", ""AU Mic c"", ""AU Mic d"", ""EPIC 201238110 b"", ""EPIC 211822797 b""]",Node summarizes a heuristic physical region induced by the completed Mapper feature space.,Low-to-moderate caution: interpretation is comparatively stable within this run.
orbital_pca2_cubes10_overlap0p35,cube11_cluster1,central_node;cycle_component_node;large_node;reliable_node,284,3,0,0.0,0.02464788732394366,sub_neptune_candidate,sub_neptune_size,short_period,hot,6.584758544401408,257.7701575754797,7.78948974066424,8.318769446601795,0.08631772438666334,577.1986018100426,1234.2330711201666,"[""CoRoT-36 b"", ""DMPP-1 c"", ""DMPP-1 e"", ""DMPP-2 b"", ""DMPP-2 d""]",Node summarizes a heuristic physical region induced by the completed Mapper feature space.,Low-to-moderate caution: interpretation is comparatively stable within this run.
orbital_pca2_cubes10_overlap0p35,cube1_cluster1,central_node;cycle_component_node;large_node;reliable_node,159,7,0,0.0,0.02830188679245283,hot_jupiter_candidate,jovian_size,short_period,very_hot,6.1881735673294385,297.9136013418034,3.6433661682201737,1.5270114021536476,0.024376499570667357,1375.287449835829,1446.5385300694254,"[""BD+05 4868 A b"", ""CoRoT-1 b"", ""CoRoT-14 b"", ""CoRoT-2 b"", ""EPIC 206317286 b""]","Node enriched in short-period large-radius planets, compatible with a hot-Jupiter-like region.",Low-to-moderate caution: interpretation is comparatively stable within this run.
orbital_pca2_cubes10_overlap0p35,cube1_cluster0,central_node;cycle_component_node;extreme_density;large_node;reliable_node,110,9,1,0.0,0.06818181818181818,super_earth_candidate,rocky_size,short_period,very_hot,2.8856700337272727,129.08810968272726,130.95452986312117,0.8561408264658182,0.01679070981075445,2339.1908360903385,1699.5201884950657,"[""55 Cnc e"", ""CoRoT-7 b"", ""EPIC 201427007 b"", ""EPIC 201595106 b"", ""EPIC 206024342 c""]",Node summarizes a heuristic physical region induced by the completed Mapper feature space.,Low-to-moderate caution: interpretation is comparatively stable within this run.
orbital_pca2_cubes10_overlap0p35,cube6_cluster1,central_node;cycle_component_node;extreme_density;large_node;reliable_node,110,9,1,0.0,0.06818181818181818,super_earth_candidate,rocky_size,short_period,very_hot,2.8856700337272727,129.08810968272726,130.95452986312117,0.8561408264658182,0.01679070981075445,2339.1908360903385,1699.5201884950657,"[""55 Cnc e"", ""CoRoT-7 b"", ""EPIC 201427007 b"", ""EPIC 201595106 b"", ""EPIC 206024342 c""]",Node summarizes a heuristic physical region induced by the completed Mapper feature space.,Low-to-moderate caution: interpretation is comparatively stable within this run.
orbital_pca2_cubes10_overlap0p35,cube13_cluster3,central_node;cycle_component_node;large_node,60,3,0,0.0,0.016666666666666666,sub_neptune_candidate,sub_neptune_size,intermediate_period,warm,3.0856599093333323,13.611197911333337,3.193276226981728,57.984085096333324,0.25625063827456573,4.032788232835882,368.03569571289705,"[""BD-11 4672 c"", ""EPIC 212737443 c"", ""GJ 2056 b"", ""GJ 414 A b"", ""GJ 887 d""]",Node summarizes a heuristic physical region induced by the completed Mapper feature space.,Low-to-moderate caution: interpretation is comparatively stable within this run.
orbital_pca2_cubes10_overlap0p35,cube13_cluster1,large_node,54,1,0,0.0,0.05555555555555555,sub_neptune_candidate,sub_neptune_size,intermediate_period,warm,3.326910568684393,65.85565455759257,4.562348328063557,31.95746716703704,0.16759491654700026,7.325518910754689,431.0098681865613,"[""AU Mic e"", ""GJ 143 b"", ""GJ 367 d"", ""GJ 433 d"", ""GJ 536 c""]",Node summarizes a heuristic physical region induced by the completed Mapper feature space.,Low-to-moderate caution: interpretation is comparatively stable within this run.
orbital_pca2_cubes10_overlap0p35,cube11_cluster3,reliable_node,38,1,0,0.0,0.0,sub_neptune_candidate,sub_neptune_size,intermediate_period,hot,6.310471069999998,410.55551511026306,5.575889878724785,21.599689193421053,0.16820315789473683,163.78902896325252,913.7760800489716,"[""HD 13908 b"", ""HD 156098 b"", ""HD 17156 b"", ""HD 224693 b"", ""HD 33283 b""]",Node summarizes a heuristic physical region induced by the completed Mapper feature space.,Low-to-moderate caution: interpretation is comparatively stable within this run.
orbital_pca2_cubes10_overlap0p35,cube0_cluster0,central_node;cycle_component_node;extreme_insolation;reliable_node,36,3,0,0.0,0.013888888888888888,hot_jupiter_candidate,jovian_size,short_period,very_hot,8.744072987777777,572.6803480544445,3.7842153731303787,1.4398480227500001,0.026181604661281287,3399.520126058631,1944.5969444444445,"[""CoRoT-1 b"", ""CoRoT-14 b"", ""HAT-P-23 b"", ""HAT-P-36 b"", ""HATS-52 b""]","Node enriched in short-period large-radius planets, compatible with a hot-Jupiter-like region.",Low-to-moderate caution: interpretation is comparatively stable within this run.
orbital_pca2_cubes10_overlap0p35,cube19_cluster3,central_node;cycle_component_node,34,3,0,0.0,0.014705882352941176,sub_neptune_candidate,sub_neptune_size,intermediate_period,warm,3.5884324491176467,16.819398323529413,2.455340385004223,65.50246504205882,0.2775816378970155,3.667163207305682,373.0921028705229,"[""BD-11 4672 c"", ""EPIC 212737443 c"", ""GJ 2056 b"", ""GJ 96 b"", ""HD 101930 b""]",Node summarizes a heuristic physical region induced by the completed Mapper feature space.,Low-to-moderate caution: interpretation is comparatively stable within this run.
orbital_pca2_cubes10_overlap0p35,cube25_cluster2,central_node;cycle_component_node;risky_node,33,3,17,0.06060606060606061,0.0,warm_or_cool_giant_candidate,jovian_size,long_period,cool,12.748427613186362,1880.005025030606,5.151430658163009,5320.005781436037,5.9517632690000015,0.17905877504658016,206.26340152066672,"[""55 Cnc d"", ""BD-210397 c"", ""HAT-P-17 c"", ""HD 100508 b"", ""HD 118203 c""]",Node concentrated in long-period orbital configurations with low imputation dependence.,High imputation dependence reduces confidence in fine-grained scientific interpretation.
orbital_pca2_cubes10_overlap0p35,cube32_cluster1,central_node;cycle_component_node;risky_node,33,3,17,0.06060606060606061,0.0,warm_or_cool_giant_candidate,jovian_size,long_period,cool,12.748427613186362,1880.005025030606,5.151430658163009,5320.005781436037,5.9517632690000015,0.17905877504658016,206.26340152066672,"[""55 Cnc d"", ""BD-210397 c"", ""HAT-P-17 c"", ""HD 100508 b"", ""HD 118203 c""]",Node concentrated in long-period orbital configurations with low imputation dependence.,High imputation dependence reduces confidence in fine-grained scientific interpretation.
orbital_pca2_cubes10_overlap0p35,cube26_cluster2,central_node;cycle_component_node;risky_node,25,3,17,0.02,0.0,warm_or_cool_giant_candidate,jovian_size,long_period,cool,13.096724449405997,1759.5798613683999,4.680843580701703,5369.450603768318,5.832727515080002,0.13596167484584576,183.17702922548017,"[""55 Cnc d"", ""BD-210397 c"", ""HAT-P-17 c"", ""HD 100508 b"", ""HD 133131 B b""]",Node concentrated in long-period orbital configurations with low imputation dependence.,High imputation dependence reduces confidence in fine-grained scientific interpretation.
orbital_pca2_cubes10_overlap0p35,cube33_cluster1,central_node;cycle_component_node;risky_node,25,3,17,0.02,0.0,warm_or_cool_giant_candidate,jovian_size,long_period,cool,13.096724449405997,1759.5798613683999,4.680843580701703,5369.450603768318,5.832727515080002,0.13596167484584576,183.17702922548017,"[""55 Cnc d"", ""BD-210397 c"", ""HAT-P-17 c"", ""HD 100508 b"", ""HD 133131 B b""]",Node concentrated in long-period orbital configurations with low imputation dependence.,High imputation dependence reduces confidence in fine-grained scientific interpretation.
orbital_pca2_cubes10_overlap0p35,cube25_cluster5,risky_node,22,1,19,0.09090909090909091,0.0,warm_or_cool_giant_candidate,jovian_size,long_period,warm,13.081818181818182,1416.1957901127269,3.7689550833128393,3977.7512643898926,5.170863636363635,0.4070980845993361,344.2654355947823,"[""HD 114783 c"", ""HD 115954 b"", ""HD 135625 b"", ""HD 136925 b"", ""HD 13931 b""]",Node concentrated in long-period orbital configurations with low imputation dependence.,High imputation dependence reduces confidence in fine-grained scientific interpretation.
orbital_pca2_cubes10_overlap0p35,cube2_cluster0,central_node;cycle_component_node;reliable_node,19,3,0,0.0,0.0,hot_jupiter_candidate,rocky_size,short_period,hot,5.155107020000001,381.52950034842115,4.538034796113359,1.6173180825789475,0.02189263157894734,184.81065398497148,937.6052631578947,"[""GJ 238 b"", ""HATS-74 A b"", ""K2-257 b"", ""K2-45 b"", ""Kepler-1075 b""]","Node enriched in short-period large-radius planets, compatible with a hot-Jupiter-like region.",Low-to-moderate caution: interpretation is comparatively stable within this run.
orbital_pca2_cubes10_overlap0p35,cube7_cluster4,central_node;cycle_component_node;reliable_node,19,3,0,0.0,0.0,hot_jupiter_candidate,rocky_size,short_period,hot,5.155107020000001,381.52950034842115,4.538034796113359,1.6173180825789475,0.02189263157894734,184.81065398497148,937.6052631578947,"[""GJ 238 b"", ""HATS-74 A b"", ""K2-257 b"", ""K2-45 b"", ""Kepler-1075 b""]","Node enriched in short-period large-radius planets, compatible with a hot-Jupiter-like region.",Low-to-moderate caution: interpretation is comparatively stable within this run.
orbital_pca2_cubes10_overlap0p35,cube13_cluster5,central_node;cycle_component_node;reliable_node,19,3,0,0.0,0.0,sub_neptune_candidate,sub_neptune_size,intermediate_period,warm,3.1986020415789476,30.40147094473685,2.5615657198129624,95.82079648000001,0.3744005263157895,3.637109459360371,332.5946158056312,"[""HD 20794 d"", ""HD 219134 g"", ""HD 51608 c"", ""Kepler-1020 b"", ""Kepler-1126 b""]",Node summarizes a heuristic physical region induced by the completed Mapper feature space.,Low-to-moderate caution: interpretation is comparatively stable within this run.
orbital_pca2_cubes10_overlap0p35,cube13_cluster6,central_node;cycle_component_node,19,3,0,0.0,0.0,sub_neptune_candidate,sub_neptune_size,long_period,warm,6.2735408368421055,843.2097657139508,1.8194305497996448,148.43854271052632,0.50195,1.9989061972949707,329.37697505556,"[""HD 20794 e"", ""HD 216520 c"", ""HD 48948 d"", ""HD 8326 b"", ""HD 93083 b""]",Node concentrated in long-period orbital configurations with low imputation dependence.,Low-to-moderate caution: interpretation is comparatively stable within this run.
orbital_pca2_cubes10_overlap0p35,cube19_cluster9,central_node;cycle_component_node;reliable_node,19,3,0,0.0,0.0,sub_neptune_candidate,sub_neptune_size,intermediate_period,warm,3.1986020415789476,30.40147094473685,2.5615657198129624,95.82079648000001,0.3744005263157895,3.637109459360371,332.5946158056312,"[""HD 20794 d"", ""HD 219134 g"", ""HD 51608 c"", ""Kepler-1020 b"", ""Kepler-1126 b""]",Node summarizes a heuristic physical region induced by the completed Mapper feature space.,Low-to-moderate caution: interpretation is comparatively stable within this run.
orbital_pca2_cubes10_overlap0p35,cube19_cluster10,central_node;cycle_component_node,19,3,0,0.0,0.0,sub_neptune_candidate,sub_neptune_size,long_period,warm,6.2735408368421055,843.2097657139508,1.8194305497996448,148.43854271052632,0.50195,1.9989061972949707,329.37697505556,"[""HD 20794 e"", ""HD 216520 c"", ""HD 48948 d"", ""HD 8326 b"", ""HD 93083 b""]",Node concentrated in long-period orbital configurations with low imputation dependence.,Low-to-moderate caution: interpretation is comparatively stable within this run.
orbital_pca2_cubes10_overlap0p35,cube1_cluster2,extreme_small_radius;reliable_node,17,1,2,0.0,0.058823529411764705,super_earth_candidate,rocky_size,short_period,very_hot,1.322375065882353,2.8843529411764703,5.945403279955,0.5615700340588237,0.012465265804351876,3169.3598545566774,1767.2746660597438,"[""EPIC 212624936 b"", ""EPIC 220674823 b"", ""K2-210 b"", ""K2-223 b"", ""K2-229 b""]",Node summarizes a heuristic physical region induced by the completed Mapper feature space.,Low-to-moderate caution: interpretation is comparatively stable within this run.
orbital_pca2_cubes10_overlap0p35,cube0_cluster1,central_node;cycle_component_node;extreme_insolation;extreme_temperature;reliable_node,12,3,1,0.0,0.0,super_earth_candidate,rocky_size,short_period,very_hot,5.88325114,437.3361957891666,4.584161705692408,0.9562821388333335,0.019802499999999987,5377.4605015059615,2188.1858333333334,"[""HD 213885 b"", ""HD 93963 A b"", ""KELT-16 b"", ""Kepler-1323 b"", ""Kepler-1338 b""]",Node summarizes a heuristic physical region induced by the completed Mapper feature space.,Low-to-moderate caution: interpretation is comparatively stable within this run.
orbital_pca2_cubes10_overlap0p35,cube5_cluster1,central_node;cycle_component_node;extreme_insolation;extreme_temperature;reliable_node,12,3,1,0.0,0.0,super_earth_candidate,rocky_size,short_period,very_hot,5.88325114,437.3361957891666,4.584161705692408,0.9562821388333335,0.019802499999999987,5377.4605015059615,2188.1858333333334,"[""HD 213885 b"", ""HD 93963 A b"", ""KELT-16 b"", ""Kepler-1323 b"", ""Kepler-1338 b""]",Node summarizes a heuristic physical region induced by the completed Mapper feature space.,Low-to-moderate caution: interpretation is comparatively stable within this run.
orbital_pca2_cubes10_overlap0p35,cube6_cluster2,reliable_node,12,1,2,0.0,0.08333333333333333,super_earth_candidate,rocky_size,short_period,very_hot,1.4216294950000001,3.5371666666666663,6.356692629317536,0.5700708800833333,0.012636626556165174,2431.480079425111,1767.1391102513037,"[""EPIC 212624936 b"", ""EPIC 220674823 b"", ""K2-210 b"", ""K2-229 b"", ""Kepler-1107 b""]",Node summarizes a heuristic physical region induced by the completed Mapper feature space.,Low-to-moderate caution: interpretation is comparatively stable within this run.
orbital_pca2_cubes10_overlap0p35,cube26_cluster0,extreme_large_radius;risky_node,12,1,0,0.0,0.0,warm_or_cool_giant_candidate,jovian_size,long_period,warm,13.213468251390168,1541.6014378050004,3.9237986707703953,1827.1141333333335,2.7944999999999998,0.3317051076353879,264.9905646956324,"[""14 Her b"", ""BD-210397 b"", ""HD 129445 b"", ""HD 142022 A b"", ""HD 167677 b""]",Node concentrated in long-period orbital configurations with low imputation dependence.,High imputation dependence reduces confidence in fine-grained scientific interpretation.
orbital_pca2_cubes10_overlap0p35,cube19_cluster5,central_node;cycle_component_node;risky_node,11,3,0,0.0,0.09090909090909091,warm_or_cool_giant_candidate,jovian_size,long_period,warm,12.098729601669374,744.6201777827272,2.1300893172968745,848.3098190909091,1.6680188415431858,0.690905225041785,351.1145923506521,"[""HAT-P-44 c"", ""HD 114386 b"", ""HD 128311 c"", ""HD 156668 c"", ""HD 37124 c""]",Node concentrated in long-period orbital configurations with low imputation dependence.,High imputation dependence reduces confidence in fine-grained scientific interpretation.
orbital_pca2_cubes10_overlap0p35,cube26_cluster6,central_node;cycle_component_node;risky_node,11,3,0,0.0,0.09090909090909091,warm_or_cool_giant_candidate,jovian_size,long_period,warm,12.098729601669374,744.6201777827272,2.1300893172968745,848.3098190909091,1.6680188415431858,0.690905225041785,351.1145923506521,"[""HAT-P-44 c"", ""HD 114386 b"", ""HD 128311 c"", ""HD 156668 c"", ""HD 37124 c""]",Node concentrated in long-period orbital configurations with low imputation dependence.,High imputation dependence reduces confidence in fine-grained scientific interpretation.
orbital_pca2_cubes10_overlap0p35,cube19_cluster0,central_node;cycle_component_node;risky_node,10,3,0,0.0,0.0,warm_or_cool_giant_candidate,jovian_size,long_period,warm,12.606,1289.9516921,3.6182273464019152,1192.734664,2.1303000000000005,0.5684990938493182,353.7580991477328,"[""BD+63 1405 b"", ""HD 108341 b"", ""HD 111232 b"", ""HD 114729 b"", ""HD 126614 b""]",Node concentrated in long-period orbital configurations with low imputation dependence.,High imputation dependence reduces confidence in fine-grained scientific interpretation.
orbital_pca2_cubes10_overlap0p35,cube19_cluster8,central_node;cycle_component_node;risky_node,10,3,0,0.0,0.1,warm_or_cool_giant_candidate,jovian_size,long_period,warm,12.971509129303996,850.905227218,1.9516614510128736,1003.3092050000001,1.8801946965682224,0.670953086982977,358.9418021205816,"[""HD 126525 b"", ""HD 143361 b"", ""HD 147018 c"", ""HD 181433 c"", ""HD 181720 b""]",Node concentrated in long-period orbital configurations with low imputation dependence.,High imputation dependence reduces confidence in fine-grained scientific interpretation.
orbital_pca2_cubes10_overlap0p35,cube25_cluster1,central_node;cycle_component_node;extreme_orbital_period;risky_node,10,3,16,0.0,0.0,warm_or_cool_giant_candidate,jovian_size,long_period,cool,12.65,3139.952105367,9.25105415913739,14426.832398999995,11.348100000000002,0.053482216712307816,89.99187935052088,"[""47 UMa d"", ""HD 115404 A c"", ""HD 125271 b"", ""HD 140901 c"", ""HD 168863 b""]",Node concentrated in long-period orbital configurations with low imputation dependence.,High imputation dependence reduces confidence in fine-grained scientific interpretation.
orbital_pca2_cubes10_overlap0p35,cube26_cluster1,central_node;cycle_component_node;extreme_orbital_period;risky_node,10,3,16,0.0,0.0,warm_or_cool_giant_candidate,jovian_size,long_period,cool,12.65,3139.952105367,9.25105415913739,14426.832398999995,11.348100000000002,0.053482216712307816,89.99187935052088,"[""47 UMa d"", ""HD 115404 A c"", ""HD 125271 b"", ""HD 140901 c"", ""HD 168863 b""]",Node concentrated in long-period orbital configurations with low imputation dependence.,High imputation dependence reduces confidence in fine-grained scientific interpretation.
orbital_pca2_cubes10_overlap0p35,cube26_cluster3,central_node;cycle_component_node;risky_node,10,3,0,0.0,0.0,warm_or_cool_giant_candidate,jovian_size,long_period,warm,12.606,1289.9516921,3.6182273464019152,1192.734664,2.1303000000000005,0.5684990938493182,353.7580991477328,"[""BD+63 1405 b"", ""HD 108341 b"", ""HD 111232 b"", ""HD 114729 b"", ""HD 126614 b""]",Node concentrated in long-period orbital configurations with low imputation dependence.,High imputation dependence reduces confidence in fine-grained scientific interpretation.
orbital_pca2_cubes10_overlap0p35,cube26_cluster12,central_node;cycle_component_node;risky_node,10,3,0,0.0,0.1,warm_or_cool_giant_candidate,jovian_size,long_period,warm,12.971509129303996,850.905227218,1.9516614510128736,1003.3092050000001,1.8801946965682224,0.670953086982977,358.9418021205816,"[""HD 126525 b"", ""HD 143361 b"", ""HD 147018 c"", ""HD 181433 c"", ""HD 181720 b""]",Node concentrated in long-period orbital configurations with low imputation dependence.,High imputation dependence reduces confidence in fine-grained scientific interpretation.
orbital_pca2_cubes10_overlap0p35,cube32_cluster0,central_node;cycle_component_node;extreme_orbital_period;risky_node,10,3,16,0.0,0.0,warm_or_cool_giant_candidate,jovian_size,long_period,cool,12.65,3139.952105367,9.25105415913739,14426.832398999995,11.348100000000002,0.053482216712307816,89.99187935052088,"[""47 UMa d"", ""HD 115404 A c"", ""HD 125271 b"", ""HD 140901 c"", ""HD 168863 b""]",Node concentrated in long-period orbital configurations with low imputation dependence.,High imputation dependence reduces confidence in fine-grained scientific interpretation.
orbital_pca2_cubes10_overlap0p35,cube33_cluster0,central_node;cycle_component_node;extreme_orbital_period;risky_node,10,3,16,0.0,0.0,warm_or_cool_giant_candidate,jovian_size,long_period,cool,12.65,3139.952105367,9.25105415913739,14426.832398999995,11.348100000000002,0.053482216712307816,89.99187935052088,"[""47 UMa d"", ""HD 115404 A c"", ""HD 125271 b"", ""HD 140901 c"", ""HD 168863 b""]",Node concentrated in long-period orbital configurations with low imputation dependence.,High imputation dependence reduces confidence in fine-grained scientific interpretation.
orbital_pca2_cubes10_overlap0p35,cube19_cluster7,central_node;cycle_component_node;risky_node,9,3,0,0.0,0.0,warm_or_cool_giant_candidate,jovian_size,long_period,warm,9.588888888888889,1154.4750447655556,5.000474857611539,496.0296235555555,1.1428266666666664,6.187172146548196,354.2510536411155,"[""HD 114783 b"", ""HD 128311 b"", ""HD 192310 c"", ""HD 22781 b"", ""HD 240210 b""]",Node concentrated in long-period orbital configurations with low imputation dependence.,High imputation dependence reduces confidence in fine-grained scientific interpretation.
orbital_pca2_cubes10_overlap0p35,cube25_cluster6,extreme_density;extreme_mass;risky_node,9,1,20,0.05555555555555555,0.0,warm_or_cool_giant_candidate,jovian_size,long_period,warm,11.998911647157504,3937.1999787255563,11.965877133686403,10198.90525314129,10.074000000000002,0.2522095966842458,332.5722823378469,"[""51 Eri b"", ""HD 142 c"", ""HD 221420 b"", ""HD 26161 b"", ""HD 48265 c""]",Node concentrated in long-period orbital configurations with low imputation dependence.,High imputation dependence reduces confidence in fine-grained scientific interpretation.
orbital_pca2_cubes10_overlap0p35,cube26_cluster8,extreme_large_radius;risky_node,9,1,0,0.05555555555555555,0.0,warm_or_cool_giant_candidate,jovian_size,long_period,cool,14.032255857039184,2138.9399828855558,4.581520473822482,2770.8779361396096,3.6871111111111117,0.2317927637682489,242.1890504919861,"[""HD 108202 b"", ""HD 191939 f"", ""HD 30177 b"", ""HD 37605 c"", ""HD 73256 c""]",Node concentrated in long-period orbital configurations with low imputation dependence.,High imputation dependence reduces confidence in fine-grained scientific interpretation.
