pl_name,hostname,discoverymethod,disc_year,disc_facility,sy_dist,pl_rade,pl_bmasse,pl_dens,pl_orbper,pl_orbsmax,pl_insol,pl_eqt,original_pl_rade,original_pl_bmasse,original_pl_dens,original_pl_orbper,original_pl_orbsmax,original_pl_insol,original_pl_eqt,pl_rade_was_missing,pl_rade_source,pl_bmasse_was_missing,pl_bmasse_source,pl_dens_was_missing,pl_dens_source,pl_orbper_was_missing,pl_orbper_source,pl_orbsmax_was_missing,pl_orbsmax_source,pl_insol_was_missing,pl_insol_source,pl_eqt_was_missing,pl_eqt_source
Kepler-84 c,Kepler-84,Transit,2012.0,Kepler,1023.9,-0.10007235671374995,0.21024481654291768,0.9640206436626535,0.09277810857490165,0.053091161349836206,0.1898818748843384,0.11666666666666667,2.36,20.199999999999996,8.47387634568286,12.882999999999997,0.1072,132.23000000000002,865.0,False,observed,False,observed,True,derived_density,False,observed,False,observed,False,observed,False,observed
Kepler-84 d,Kepler-84,Transit,2014.0,Kepler,1023.9,-0.3893215476187011,-0.3504471611340504,0.5676046580785054,-0.45851219302210217,-0.3749648012651664,1.1997180700728383,1.1972222222222222,1.38,2.48,5.203327762709699,4.224537,0.05200000000000001,584.2399999999999,1254.0,False,observed,False,observed,True,derived_density,False,observed,False,observed,False,observed,False,observed
Kepler-84 e,Kepler-84,Transit,2014.0,Kepler,1023.9,-0.04786423869779487,-0.06294070689702912,-0.10281837422185702,0.466513083251384,0.36301619293369236,-0.49476458906211046,-0.41944444444444445,2.6,7.27,2.2807680928538914,27.434389000000003,0.18100000000000002,48.290000000000006,672.0,False,observed,False,observed,True,derived_density,False,observed,False,observed,False,observed,False,observed
Kepler-84 f,Kepler-84,Transit,2014.0,Kepler,1023.9,-0.13791684620635006,-0.13850017970754333,0.07479719012400649,0.7062447608222053,0.5541090589111612,-0.9341184904562639,-0.6972222222222222,2.2,5.48,2.8377836213373397,44.552169000000006,0.24999999999999994,25.300000000000004,572.0,False,observed,False,observed,True,derived_density,False,observed,False,observed,False,observed,False,observed
Kepler-841 b,Kepler-841,Transit,2016.0,Kepler,998.961,0.3288865152888219,0.25408676322167495,-0.8431331313851684,1.2140260376433,0.9388460808943594,-2.7904682619678196,-1.1305555555555555,5.23,23.800000000000004,0.9173575766138646,124.41983979999996,0.479,1.6480000000000001,416.0,False,observed,False,observed,True,derived_density,False,observed,False,observed,False,observed,False,observed
Kepler-842 b,Kepler-842,Transit,2016.0,Kepler,532.726,-0.3095833392219233,-0.28314501780918483,0.41154007003571225,-1.072799859775277,-0.9286096114791785,1.2051754541063904,1.1916666666666667,1.5999999999999999,3.189999999999999,4.294350585937499,1.21956827,0.0204,588.9499999999998,1252.0,False,observed,False,observed,True,derived_density,False,observed,False,observed,False,observed,False,observed
Kepler-843 b,Kepler-843,Transit,2016.0,Kepler,1165.66,-0.04994155375309313,-0.06478560098113827,-0.09903103047772027,-0.8150856486608057,-0.6753192334263346,1.4860529671613698,1.9444444444444444,2.59,7.22,2.291419829619916,2.0538798210000007,0.03130000000000001,890.3330000000001,1523.0,False,observed,False,observed,True,derived_density,False,observed,False,observed,False,observed,False,observed
Kepler-844 b,Kepler-844,Transit,2016.0,Kepler,431.776,-0.28328238696992125,-0.2614255576105441,0.35860532939732975,-0.6960382923260293,-0.7043767054248445,-0.07424379484783382,-0.3055555555555556,1.68,3.460000000000001,4.02360200032394,2.613020856,0.029800000000000004,89.652,713.0,False,observed,False,observed,True,derived_density,False,observed,False,observed,False,observed,False,observed
Kepler-845 b,Kepler-845,Transit,2016.0,Kepler,431.051,-0.17862014300784926,-0.1728061939479127,0.1546116200402702,-1.2079632829852585,-1.0477302873260033,1.389562507160185,1.4944444444444445,2.04,4.82,3.1305691249971725,0.9278598210000002,0.016679999999999997,772.4979999999998,1361.0,False,observed,False,observed,True,derived_density,False,observed,False,observed,False,observed,False,observed
Kepler-846 b,Kepler-846,Transit,2016.0,Kepler,1127.12,-0.07333650117897306,-0.08436869516128911,-0.05274607134483512,0.3054692422601956,0.2106164076138032,-0.7081964391225573,-0.5527777777777778,2.48,6.71,2.425684088734853,19.807921850000003,0.13989999999999997,35.275999999999996,624.0,False,observed,False,observed,True,derived_density,False,observed,False,observed,False,observed,False,observed
Kepler-847 b,Kepler-847,Transit,2016.0,Kepler,513.103,-0.47372207095141305,-0.4421245552557551,0.6706428308826818,-0.7499193511539701,-0.6715505268368932,0.7290469918815419,0.6416666666666667,1.18,1.76,5.906543512238351,2.3432318949999997,0.03149999999999999,292.31000000000006,1054.0,False,observed,False,observed,True,derived_density,False,observed,False,observed,False,observed,False,observed
Kepler-848 b,Kepler-848,Transit,2016.0,Kepler,1378.47,-0.27690287358231985,-0.25607124802438436,0.34602729616408656,-0.21512620705678542,-0.1515174604950642,1.4088879114882138,0.7305555555555555,1.7,3.5300000000000002,3.961819662120904,6.91134416,0.07586000000000001,794.7779999999998,1086.0,False,observed,False,observed,True,derived_density,False,observed,False,observed,False,observed,False,observed
Kepler-849 b,Kepler-849,Transit,2016.0,Kepler,822.134,0.5634800235290092,0.9304035235181239,0.15210337592256126,1.7847353999383615,1.4503268775264462,-2.4157926048840634,-1.2786111111111111,8.08167508,298.75870258000003,3.1209238276973474,394.62507999999997,1.137,2.8600000000000008,362.7,False,observed,False,observed,True,derived_density,False,observed,False,observed,False,observed,False,observed
Kepler-85 b,Kepler-85,Transit,2012.0,Kepler,765.025,-0.25272004818029503,-0.43024152819900435,-0.29296209698840225,-0.12460011437778751,-0.12864423616823073,0.0461635506884982,-0.03888888888888889,1.778,1.84,1.8050503261999156,8.3,0.07885000000000002,107.02800000000003,809.0,False,observed,False,observed,True,derived_density,False,observed,False,observed,False,observed,False,observed
Kepler-85 c,Kepler-85,Transit,2012.0,Kepler,765.025,-0.19525754149095853,-0.3886185601463282,-0.426340988870855,0.07825157641559193,0.03305115625532573,-0.32568651900213863,-0.325,1.9779999999999998,2.15,1.5318856922787583,12.51,0.10362999999999999,61.929,706.0,False,observed,False,observed,True,derived_density,False,observed,False,observed,False,observed,False,observed
Kepler-85 d,Kepler-85,Transit,2014.0,Kepler,765.025,-0.4646619822253776,-0.015036844360321473,1.92829148734573,0.25575793701087957,0.16719062009693667,-0.6507001216276527,-0.5472222222222223,1.2,8.69679,27.75121531250001,17.913230000000002,0.13000000000000003,38.39000000000001,626.0,False,observed,False,observed,True,derived_density,False,observed,False,observed,False,observed,False,observed
Kepler-85 e,Kepler-85,Transit,2014.0,Kepler,765.025,-0.43409964343575136,-0.7298025517494195,-0.3833296906445845,0.424838066267493,0.3010390714498554,-0.9610250750547997,-0.7333333333333333,1.27,0.5999999999999999,1.615127639704098,25.216751000000006,0.16299999999999998,24.317999999999994,559.0,False,observed,False,observed,True,derived_density,False,observed,False,observed,False,observed,False,observed
